,Word,lemme,cgram,genre,freqlemlivres
16573,consommée,consommé,ADJ,f,1.42
16616,minière,minier,ADJ,f,1.42
16617,minières,minier,ADJ,f,1.42
16620,mouvementée,mouvementé,ADJ,f,1.42
16622,multipliée,multiplié,ADJ,f,1.42
16623,multipliées,multiplié,ADJ,f,1.42
16626,observée,observé,ADJ,f,1.42
16627,observées,observé,ADJ,f,1.42
16633,plénière,plénier,ADJ,f,1.42
16639,ressentie,ressenti,ADJ,f,1.42
16643,roumaine,roumain,ADJ,f,1.42
16645,saisonnière,saisonnier,ADJ,f,1.42
16646,saisonnières,saisonnier,ADJ,f,1.42
16658,accompagnée,accompagné,ADJ,f,1.35
16659,accompagnées,accompagné,ADJ,f,1.35
16678,chiffrées,chiffré,ADJ,f,1.35
16679,commémorative,commémoratif,ADJ,f,1.35
16734,maîtrisée,maîtrisé,ADJ,f,1.35
16744,ottomane,ottoman,ADJ,f,1.35
16746,paroissiale,paroissial,ADJ,f,1.35
16750,perçue,perçu,ADJ,f,1.35
16751,perçues,perçu,ADJ,f,1.35
16756,prépondérante,prépondérant,ADJ,f,1.35
16758,raciale,racial,ADJ,f,1.35
16759,raciales,racial,ADJ,f,1.35
16764,résidentielle,résidentiel,ADJ,f,1.35
16772,spatiale,spatial,ADJ,f,1.35
16773,spatiales,spatial,ADJ,f,1.35
16779,trompée,trompé,ADJ,f,1.35
16781,utilisée,utilisé,ADJ,f,1.35
16782,utilisées,utilisé,ADJ,f,1.35
16787,évacuée,évacué,ADJ,f,1.35
16788,évacuées,évacué,ADJ,f,1.35
16795,adoptée,adopté,ADJ,f,1.28
16796,adoptées,adopté,ADJ,f,1.28
16811,confirmée,confirmé,ADJ,f,1.28
16812,confirmées,confirmé,ADJ,f,1.28
16813,constructive,constructif,ADJ,f,1.28
16814,constructives,constructif,ADJ,f,1.28
16821,cotée,coté,ADJ,f,1.28
16822,cotées,coté,ADJ,f,1.28
16827,décrite,décrit,ADJ,f,1.28
16828,décrites,décrit,ADJ,f,1.28
16878,perspective,perspectif,ADJ,f,1.28
16879,perspectives,perspectif,ADJ,f,1.28
16880,pertinente,pertinent,ADJ,f,1.28
16881,pertinentes,pertinent,ADJ,f,1.28
16886,recommandée,recommandé,ADJ,f,1.28
16887,recommandées,recommandé,ADJ,f,1.28
16893,terminale,terminal,ADJ,f,1.28
16921,attrayante,attrayant,ADJ,f,1.22
16931,continentale,continental,ADJ,f,1.22
16935,digitale,digital,ADJ,f,1.22
16936,digitales,digital,ADJ,f,1.22
16937,dirigée,dirigé,ADJ,f,1.22
16938,dirigées,dirigé,ADJ,f,1.22
16939,doublée,doublé,ADJ,f,1.22
16941,dénommée,dénommé,ADJ,f,1.22
16950,envahie,envahi,ADJ,f,1.22
16954,exercée,exercé,ADJ,f,1.22
16955,exercées,exercé,ADJ,f,1.22
16958,fiscale,fiscal,ADJ,f,1.22
16959,fiscales,fiscal,ADJ,f,1.22
16960,frontalière,frontalier,ADJ,f,1.22
16961,frontalières,frontalier,ADJ,f,1.22
16973,incarnée,incarné,ADJ,f,1.22
16997,mienne,mienne,ADJ:pos,f,1.22
17029,préventive,préventif,ADJ,f,1.22
17030,préventives,préventif,ADJ,f,1.22
17033,pétrolière,pétrolier,ADJ,f,1.22
17034,pétrolières,pétrolier,ADJ,f,1.22
17050,sélective,sélectif,ADJ,f,1.22
17072,californienne,californien,ADJ,f,1.15
17079,concertée,concerté,ADJ,f,1.15
17082,contraignante,contraignant,ADJ,f,1.15
17083,contraignantes,contraignant,ADJ,f,1.15
17092,dégradée,dégradé,ADJ,f,1.15
17099,explicative,explicatif,ADJ,f,1.15
17100,explicatives,explicatif,ADJ,f,1.15
17121,lesbienne,lesbien,ADJ,f,1.15
17122,lesbiennes,lesbien,ADJ,f,1.15
17128,norvégienne,norvégien,ADJ,f,1.15
17135,opérée,opéré,ADJ,f,1.15
17152,proposée,proposé,ADJ,f,1.15
17153,proposées,proposé,ADJ,f,1.15
17162,réalisée,réalisé,ADJ,f,1.15
17163,réalisées,réalisé,ADJ,f,1.15
17179,éolienne,éolien,ADJ,f,1.15
17180,éoliennes,éolien,ADJ,f,1.15
17181,épiscopale,épiscopal,ADJ,f,1.15
17187,ancrée,ancré,ADJ,f,1.08
17189,anticipée,anticipé,ADJ,f,1.08
17190,anticipées,anticipé,ADJ,f,1.08
17198,autorisée,autorisé,ADJ,f,1.08
17199,autorisées,autorisé,ADJ,f,1.08
17200,baie,baie,ADJ,f,1.08
17201,baies,baie,ADJ,f,1.08
17221,convertie,converti,ADJ,f,1.08
17223,corrigée,corrigé,ADJ,f,1.08
17224,corrigées,corrigé,ADJ,f,1.08
17233,décroissante,décroissant,ADJ,f,1.08
17235,décédée,décédé,ADJ,f,1.08
17236,décédées,décédé,ADJ,f,1.08
17252,enrichie,enrichi,ADJ,f,1.08
17257,fate,fat,ADJ,f,1.08
17260,gente,gent,ADJ,f,1.08
17261,gentes,gent,ADJ,f,1.08
17277,miennes,miennes,ADJ:pos,f,1.08
17286,pastorale,pastoral,ADJ,f,1.08
17294,produite,produit,ADJ,f,1.08
17295,produites,produit,ADJ,f,1.08
17296,proportionnelle,proportionnel,ADJ,f,1.08
17298,provoquée,provoqué,ADJ,f,1.08
17299,provoquées,provoqué,ADJ,f,1.08
17309,renommée,renommé,ADJ,f,1.08
17325,transformée,transformé,ADJ,f,1.08
17338,éducative,éducatif,ADJ,f,1.08
17339,éducatives,éducatif,ADJ,f,1.08
17362,diplômée,diplômé,ADJ,f,1.01
17369,décontractée,décontracté,ADJ,f,1.01
17380,expérimentale,expérimental,ADJ,f,1.01
17381,expérimentales,expérimental,ADJ,f,1.01
17406,intégrante,intégrant,ADJ,f,1.01
17407,intégrée,intégré,ADJ,f,1.01
17408,intégrées,intégré,ADJ,f,1.01
17439,postée,posté,ADJ,f,1.01
17440,postées,posté,ADJ,f,1.01
17443,productrice,producteur,ADJ,f,1.01
17480,adjacente,adjacent,ADJ,f,0.95
17481,adjacentes,adjacent,ADJ,f,0.95
17482,alternative,alternatif,ADJ,f,0.95
17483,alternatives,alternatif,ADJ,f,0.95
17486,arménienne,arménien,ADJ,f,0.95
17490,australe,austral,ADJ,f,0.95
17508,compensée,compensé,ADJ,f,0.95
17514,conjointe,conjoint,ADJ,f,0.95
17515,conjointes,conjoint,ADJ,f,0.95
17521,disproportionnée,disproportionné,ADJ,f,0.95
17525,dominicaine,dominicain,ADJ,f,0.95
17534,dépendante,dépendant,ADJ,f,0.95
17535,dépendantes,dépendant,ADJ,f,0.95
17542,enrichissante,enrichissant,ADJ,f,0.95
17558,génératrice,générateur,ADJ,f,0.95
17578,ombragée,ombragé,ADJ,f,0.95
17594,potentielle,potentiel,ADJ,f,0.95
17595,potentielles,potentiel,ADJ,f,0.95
17601,représentée,représenté,ADJ,f,0.95
17602,représentées,représenté,ADJ,f,0.95
17652,conductrice,conducteur,ADJ,f,0.88
17660,dorsale,dorsal,ADJ,f,0.88
17687,exploitée,exploité,ADJ,f,0.88
17688,exploitées,exploité,ADJ,f,0.88
17719,mobilières,mobilier,ADJ,f,0.88
17727,ornée,orné,ADJ,f,0.88
17735,préoccupante,préoccupant,ADJ,f,0.88
17737,présumée,présumé,ADJ,f,0.88
17744,retardée,retardé,ADJ,f,0.88
17764,ukrainienne,ukrainien,ADJ,f,0.88
17768,adhésive,adhésif,ADJ,f,0.81
17781,caractérisée,caractérisé,ADJ,f,0.81
17782,caractérisées,caractérisé,ADJ,f,0.81
17787,catalane,catalan,ADJ,f,0.81
17789,chercheuse,chercheur,ADJ,f,0.81
17802,distribuée,distribué,ADJ,f,0.81
17803,distribuées,distribué,ADJ,f,0.81
17818,endommagée,endommagé,ADJ,f,0.81
17819,endommagées,endommagé,ADJ,f,0.81
17821,enseignante,enseignant,ADJ,f,0.81
17823,envisagée,envisagé,ADJ,f,0.81
17824,envisagées,envisagé,ADJ,f,0.81
17863,minimale,minimal,ADJ,f,0.81
17864,minimales,minimal,ADJ,f,0.81
17870,parentale,parental,ADJ,f,0.81
17871,parentales,parental,ADJ,f,0.81
17881,productive,productif,ADJ,f,0.81
17882,productives,productif,ADJ,f,0.81
17891,refaite,refait,ADJ,f,0.81
17897,rotative,rotatif,ADJ,f,0.81
17911,trimestrielle,trimestriel,ADJ,f,0.81
17930,abdominale,abdominal,ADJ,f,0.74
17936,ajoutée,ajouté,ADJ,f,0.74
17937,ajoutées,ajouté,ADJ,f,0.74
17949,boursière,boursier,ADJ,f,0.74
17950,boursières,boursier,ADJ,f,0.74
17959,certifiée,certifié,ADJ,f,0.74
17964,conditionnelle,conditionnel,ADJ,f,0.74
17980,détenue,détenu,ADJ,f,0.74
17981,détenues,détenu,ADJ,f,0.74
17992,erronée,erroné,ADJ,f,0.74
17993,erronées,erroné,ADJ,f,0.74
18016,informelle,informel,ADJ,f,0.74
18017,informelles,informel,ADJ,f,0.74
18018,initiée,initié,ADJ,f,0.74
18021,laitière,laitier,ADJ,f,0.74
18027,localisée,localisé,ADJ,f,0.74
18028,localisées,localisé,ADJ,f,0.74
18046,palestinienne,palestinien,ADJ,f,0.74
18048,perturbée,perturbé,ADJ,f,0.74
18057,porcine,porcin,ADJ,f,0.74
18084,septentrionale,septentrional,ADJ,f,0.74
18086,signalée,signalé,ADJ,f,0.74
18087,signalées,signalé,ADJ,f,0.74
18119,afghane,afghan,ADJ,f,0.68
18120,afghanes,afghan,ADJ,f,0.68
18123,agréée,agréé,ADJ,f,0.68
18131,assistée,assisté,ADJ,f,0.68
18176,discutée,discuté,ADJ,f,0.68
18183,décalée,décalé,ADJ,f,0.68
18262,notée,noté,ADJ,f,0.68
18264,novatrice,novateur,ADJ,f,0.68
18265,novatrices,novateur,ADJ,f,0.68
18269,orientée,orienté,ADJ,f,0.68
18270,orientées,orienté,ADJ,f,0.68
18302,radioactives,radioactif,ADJ,f,0.68
18303,raisonnée,raisonné,ADJ,f,0.68
18331,tortue,tortu,ADJ,f,0.68
18332,tortues,tortu,ADJ,f,0.68
18340,unilatérale,unilatéral,ADJ,f,0.68
18352,élaborée,élaboré,ADJ,f,0.68
18353,élaborées,élaboré,ADJ,f,0.68
18359,améliorée,amélioré,ADJ,f,0.61
18360,améliorées,amélioré,ADJ,f,0.61
18365,artérielle,artériel,ADJ,f,0.61
18404,cubaine,cubain,ADJ,f,0.61
18432,feuilletée,feuilleté,ADJ,f,0.61
18440,franco-allemande,franco-allemand,ADJ,f,0.61
18464,infectées,infecté,ADJ,f,0.61
18465,intuitive,intuitif,ADJ,f,0.61
18479,maximale,maximal,ADJ,f,0.61
18480,maximales,maximal,ADJ,f,0.61
18483,modifiée,modifié,ADJ,f,0.61
18484,modifiées,modifié,ADJ,f,0.61
18495,organisatrice,organisateur,ADJ,f,0.61
18500,patronale,patronal,ADJ,f,0.61
18501,patronales,patronal,ADJ,f,0.61
18553,virale,viral,ADJ,f,0.61
18554,virales,viral,ADJ,f,0.61
18555,vérifiée,vérifié,ADJ,f,0.61
18556,vérifiées,vérifié,ADJ,f,0.61
18563,éliminée,éliminé,ADJ,f,0.61
18600,disputée,disputé,ADJ,f,0.54
18611,défavorisées,défavorisé,ADJ,f,0.54
18612,déloyale,déloyal,ADJ,f,0.54
18622,exhaustive,exhaustif,ADJ,f,0.54
18625,faciale,facial,ADJ,f,0.54
18649,importées,importé,ADJ,f,0.54
18663,investie,investi,ADJ,f,0.54
18670,israélienne,israélien,ADJ,f,0.54
18671,israéliennes,israélien,ADJ,f,0.54
18677,longitudinale,longitudinal,ADJ,f,0.54
18697,médicinales,médicinal,ADJ,f,0.54
18729,sensorielle,sensoriel,ADJ,f,0.54
18731,siennes,siennes,ADJ:pos,f,0.54
18733,spirale,spiral,ADJ,f,0.54
18738,structurée,structuré,ADJ,f,0.54
18803,comparative,comparatif,ADJ,f,0.47
18806,contractuelle,contractuel,ADJ,f,0.47
18807,contractuelles,contractuel,ADJ,f,0.47
18808,coopérative,coopératif,ADJ,f,0.47
18809,coopératives,coopératif,ADJ,f,0.47
18830,décimales,décimal,ADJ,f,0.47
18845,facultative,facultatif,ADJ,f,0.47
18892,motivée,motivé,ADJ,f,0.47
18893,motivées,motivé,ADJ,f,0.47
18925,privative,privatif,ADJ,f,0.47
18940,rénale,rénal,ADJ,f,0.47
18956,subordonnée,subordonné,ADJ,f,0.47
18958,sud-africaine,sud-africain,ADJ,f,0.47
18973,vouée,voué,ADJ,f,0.47
18999,attractive,attractif,ADJ,f,0.41
19030,confrontée,confronté,ADJ,f,0.41
19031,confrontées,confronté,ADJ,f,0.41
19094,implantée,implanté,ADJ,f,0.41
19095,implantées,implanté,ADJ,f,0.41
19102,instrumentale,instrumental,ADJ,f,0.41
19106,iranienne,iranien,ADJ,f,0.41
19107,iraniennes,iranien,ADJ,f,0.41
19158,performante,performant,ADJ,f,0.41
19159,performantes,performant,ADJ,f,0.41
19168,ponctuée,ponctué,ADJ,f,0.41
19172,programmée,programmé,ADJ,f,0.41
19173,programmées,programmé,ADJ,f,0.41
19174,précitée,précité,ADJ,f,0.41
19175,précitées,précité,ADJ,f,0.41
19196,récurrente,récurrent,ADJ,f,0.41
19197,récurrentes,récurrent,ADJ,f,0.41
19243,variante,variant,ADJ,f,0.41
19244,variantes,variant,ADJ,f,0.41
19256,émotionnelle,émotionnel,ADJ,f,0.41
19265,additionnelle,additionnel,ADJ,f,0.34
19266,additionnelles,additionnel,ADJ,f,0.34
19270,afférentes,afférent,ADJ,f,0.34
19276,annulée,annulé,ADJ,f,0.34
19300,bilatérale,bilatéral,ADJ,f,0.34
19317,cantonale,cantonal,ADJ,f,0.34
19318,cantonales,cantonal,ADJ,f,0.34
19328,collégiale,collégial,ADJ,f,0.34
19334,comparée,comparé,ADJ,f,0.34
19335,comparées,comparé,ADJ,f,0.34
19336,composante,composant,ADJ,f,0.34
19337,composantes,composant,ADJ,f,0.34
19377,festive,festif,ADJ,f,0.34
19393,haïtienne,haïtien,ADJ,f,0.34
19417,irakienne,irakien,ADJ,f,0.34
19423,justificatives,justificatif,ADJ,f,0.34
19448,narrative,narratif,ADJ,f,0.34
19451,nominale,nominal,ADJ,f,0.34
19456,optimale,optimal,ADJ,f,0.34
19457,optimales,optimal,ADJ,f,0.34
19458,opérationnelle,opérationnel,ADJ,f,0.34
19459,opérationnelles,opérationnel,ADJ,f,0.34
19475,prospective,prospectif,ADJ,f,0.34
19488,recrue,recru,ADJ,f,0.34
19489,recrues,recru,ADJ,f,0.34
19507,sous-jacente,sous-jacent,ADJ,f,0.34
19522,sélectionnée,sélectionné,ADJ,f,0.34
19523,sélectionnées,sélectionné,ADJ,f,0.34
19528,tienne,tienne,ADJ:pos,f,0.34
19556,éditoriale,éditorial,ADJ,f,0.34
19575,affiliée,affilié,ADJ,f,0.27
19576,affiliées,affilié,ADJ,f,0.27
19585,approuvée,approuvé,ADJ,f,0.27
19586,approuvées,approuvé,ADJ,f,0.27
19593,audiovisuelle,audiovisuel,ADJ,f,0.27
19599,avérée,avéré,ADJ,f,0.27
19627,caritatives,caritatif,ADJ,f,0.27
19638,chorale,choral,ADJ,f,0.27
19649,controversée,controversé,ADJ,f,0.27
19651,conviviale,convivial,ADJ,f,0.27
19668,diagonale,diagonal,ADJ,f,0.27
19684,dédiée,dédié,ADJ,f,0.27
19689,dérivée,dérivé,ADJ,f,0.27
19690,dérivées,dérivé,ADJ,f,0.27
19734,hydratante,hydratant,ADJ,f,0.27
19735,hydratantes,hydratant,ADJ,f,0.27
19753,institutionnelle,institutionnel,ADJ,f,0.27
19788,multinationale,multinational,ADJ,f,0.27
19789,multinationales,multinational,ADJ,f,0.27
19813,personnalisée,personnalisé,ADJ,f,0.27
19814,personnalisées,personnalisé,ADJ,f,0.27
19867,résiduelle,résiduel,ADJ,f,0.27
19873,serve,serve,ADJ,f,0.27
19917,abordées,abordé,ADJ,f,0.2
19931,annexée,annexé,ADJ,f,0.2
19945,attribuée,attribué,ADJ,f,0.2
19946,attribuées,attribué,ADJ,f,0.2
19949,axiale,axial,ADJ,f,0.2
19954,basée,basé,ADJ,f,0.2
19955,basées,basé,ADJ,f,0.2
20005,créative,créatif,ADJ,f,0.2
20006,créatives,créatif,ADJ,f,0.2
20010,cutanée,cutané,ADJ,f,0.2
20011,cutanées,cutané,ADJ,f,0.2
20056,exponentielle,exponentiel,ADJ,f,0.2
20080,habilitée,habilité,ADJ,f,0.2
20129,lauréate,lauréat,ADJ,f,0.2
20130,lesdites,lesdites,ADJ,f,0.2
20131,libyenne,libyen,ADJ,f,0.2
20154,nord-américaine,nord-américain,ADJ,f,0.2
20156,notifiée,notifié,ADJ,f,0.2
20170,orchestrée,orchestré,ADJ,f,0.2
20222,restrictive,restrictif,ADJ,f,0.2
20223,restrictives,restrictif,ADJ,f,0.2
20236,salariée,salarié,ADJ,f,0.2
20316,évolutive,évolutif,ADJ,f,0.2
20325,agrémentée,agrémenté,ADJ,f,0.14
20341,andine,andin,ADJ,f,0.14
20371,attestée,attesté,ADJ,f,0.14
20411,centrafricaine,centrafricain,ADJ,f,0.14
20412,centrée,centré,ADJ,f,0.14
20419,colombienne,colombien,ADJ,f,0.14
20430,concurrentielle,concurrentiel,ADJ,f,0.14
20459,directive,directif,ADJ,f,0.14
20460,directives,directif,ADJ,f,0.14
20484,enseignée,enseigné,ADJ,f,0.14
20560,induite,induit,ADJ,f,0.14
20608,malienne,malien,ADJ,f,0.14
20671,participantes,participant,ADJ,f,0.14
20689,pionnière,pionnier,ADJ,f,0.14
20694,polyvalente,polyvalent,ADJ,f,0.14
20700,promotionnelle,promotionnel,ADJ,f,0.14
20701,promotionnelles,promotionnel,ADJ,f,0.14
20708,qualitative,qualitatif,ADJ,f,0.14
20709,quantitative,quantitatif,ADJ,f,0.14
20710,quantitatives,quantitatif,ADJ,f,0.14
20735,sectorielles,sectoriel,ADJ,f,0.14
20831,activée,activé,ADJ,f,0.07
20899,arienne,arien,ADJ,f,0.07
20902,associative,associatif,ADJ,f,0.07
20980,cognitive,cognitif,ADJ,f,0.07
20981,cognitives,cognitif,ADJ,f,0.07
20992,contractantes,contractant,ADJ,f,0.07
21000,coréenne,coréen,ADJ,f,0.07
21023,différentielle,différentiel,ADJ,f,0.07
21027,dimensionnelle,dimensionnel,ADJ,f,0.07
21106,focale,focal,ADJ,f,0.07
21128,gestuelle,gestuel,ADJ,f,0.07
21171,inclusive,inclusif,ADJ,f,0.07
21185,innovante,innovant,ADJ,f,0.07
21222,locative,locatif,ADJ,f,0.07
21298,nutritionnelle,nutritionnel,ADJ,f,0.07
21356,plaignante,plaignant,ADJ,f,0.07
21426,réactive,réactif,ADJ,f,0.07
21433,résultante,résultant,ADJ,f,0.07
21479,subsaharienne,subsaharien,ADJ,f,0.07
21496,susmentionnée,susmentionné,ADJ,f,0.07
21551,wallonne,wallon,ADJ,f,0.07
21626,automatisée,automatisé,ADJ,f,0.0
21636,bactérienne,bactérien,ADJ,f,0.0
21678,chiens,chiens,ADJ,f,0.0
21693,compétitive,compétitif,ADJ,f,0.0
21731,distale,distal,ADJ,f,0.0
21764,environnementale,environnemental,ADJ,f,0.0
21806,gente,gente,ADJ,f,0.0
21813,générée,généré,ADJ,f,0.0
21864,interactive,interactif,ADJ,f,0.0
21865,intergouvernementale,intergouvernemental,ADJ,f,0.0
21891,juridictionnelle,juridictionnel,ADJ,f,0.0
21980,organisationnelle,organisationnel,ADJ,f,0.0
21996,participative,participatif,ADJ,f,0.0
22018,portées,porté,ADJ,f,0.0
22068,relationnelle,relationnel,ADJ,f,0.0
22079,régale,régale,ADJ,f,0.0
22087,salariale,salarial,ADJ,f,0.0
22108,sociétale,sociétal,ADJ,f,0.0
22124,structurelle,structurel,ADJ,f,0.0
22154,tiennes,tiennes,ADJ:pos,f,0.0
22168,trine,trin,ADJ,f,0.0
