"Word","lemme","cgram","genre","nombre","freqlemlivres"
"viennois","viennois","NOM","m","","0.68"
"vilebrequin","vilebrequin","NOM","m","s","0.68"
"vilebrequins","vilebrequin","NOM","m","p","0.68"
"vinaigrette","vinaigrette","NOM","f","s","0.68"
"viticulteur","viticulteur","NOM","m","s","0.68"
"viticulteurs","viticulteur","NOM","m","p","0.68"
"viticultrice","viticulteur","NOM","f","s","0.68"
"volley-ball","volley-ball","NOM","m","s","0.68"
"vélin","vélin","NOM","m","s","0.68"
"vélins","vélin","NOM","m","p","0.68"
"vétusté","vétusté","NOM","f","s","0.68"
"willaya","willaya","NOM","f","s","0.68"
"willayas","willaya","NOM","f","p","0.68"
"zig","zig","NOM","m","s","0.68"
"zodiaque","zodiaque","NOM","m","s","0.68"
"à-côté","à-côté","NOM","m","s","0.68"
"à-côtés","à-côté","NOM","m","p","0.68"
"éditorialiste","éditorialiste","NOM","","s","0.68"
"éditorialistes","éditorialiste","NOM","","p","0.68"
"épate","épate","NOM","f","s","0.68"
"épates","épate","NOM","f","p","0.68"
"épluchage","épluchage","NOM","m","s","0.68"
"épluchages","épluchage","NOM","m","p","0.68"
"abattant","abattant","NOM","m","s","0.61"
"abattants","abattant","NOM","m","p","0.61"
"aboyeur","aboyeur","NOM","m","s","0.61"
"aboyeurs","aboyeur","NOM","m","p","0.61"
"acanthe","acanthe","NOM","f","s","0.61"
"acanthes","acanthe","NOM","f","p","0.61"
"accidenté","accidenté","NOM","m","s","0.61"
"accidentée","accidenté","NOM","f","s","0.61"
"accidentés","accidenté","NOM","m","p","0.61"
"accordeur","accordeur","NOM","m","s","0.61"
"administré","administré","NOM","m","s","0.61"
"administrée","administré","NOM","f","s","0.61"
"administrées","administré","NOM","f","p","0.61"
"administrés","administré","NOM","m","p","0.61"
"adopté","adopté","NOM","m","s","0.61"
"adoptée","adopté","NOM","f","s","0.61"
"adoptées","adopté","NOM","f","p","0.61"
"adoptés","adopté","NOM","m","p","0.61"
"adoucissement","adoucissement","NOM","m","s","0.61"
"adoucissements","adoucissement","NOM","m","p","0.61"
"adverbe","adverbe","NOM","m","s","0.61"
"adverbes","adverbe","NOM","m","p","0.61"
"affirmative","affirmative","NOM","f","s","0.61"
"agrégat","agrégat","NOM","m","s","0.61"
"agrégats","agrégat","NOM","m","p","0.61"
"ajusteur","ajusteur","NOM","m","s","0.61"
"ajusteurs","ajusteur","NOM","m","p","0.61"
"alacrité","alacrité","NOM","f","s","0.61"
"aliéné","aliéné","NOM","m","s","0.61"
"aliénée","aliéné","NOM","f","s","0.61"
"aliénés","aliéné","NOM","m","p","0.61"
"allergie","allergie","NOM","f","s","0.61"
"allergies","allergie","NOM","f","p","0.61"
"alpha","alpha","NOM","m","","0.61"
"alpinisme","alpinisme","NOM","m","s","0.61"
"alèse","alèse","NOM","f","s","0.61"
"amarante","amarante","NOM","","s","0.61"
"amarantes","amarante","NOM","","p","0.61"
"amarrage","amarrage","NOM","m","s","0.61"
"amarrages","amarrage","NOM","m","p","0.61"
"anesthésiste","anesthésiste","NOM","","s","0.61"
"anesthésistes","anesthésiste","NOM","","p","0.61"
"aneth","aneth","NOM","m","s","0.61"
"annonciation","annonciation","NOM","f","s","0.61"
"annonciations","annonciation","NOM","f","p","0.61"
"anthropophagie","anthropophagie","NOM","f","s","0.61"
"antimite","antimite","NOM","m","s","0.61"
"antimites","antimite","NOM","m","p","0.61"
"apitoiement","apitoiement","NOM","m","s","0.61"
"apologue","apologue","NOM","m","s","0.61"
"appariteur","appariteur","NOM","m","s","0.61"
"appariteurs","appariteur","NOM","m","p","0.61"
"arachide","arachide","NOM","f","s","0.61"
"arachides","arachide","NOM","f","p","0.61"
"archimandrite","archimandrite","NOM","m","s","0.61"
"arnica","arnica","NOM","","s","0.61"
"arrière-petit-fils","arrière-petit-fils","NOM","m","","0.61"
"arthrose","arthrose","NOM","f","s","0.61"
"arthroses","arthrose","NOM","f","p","0.61"
"arum","arum","NOM","m","s","0.61"
"arums","arum","NOM","m","p","0.61"
"asphodèle","asphodèle","NOM","m","s","0.61"
"asphodèles","asphodèle","NOM","m","p","0.61"
"atoll","atoll","NOM","m","s","0.61"
"atolls","atoll","NOM","m","p","0.61"
"autodafé","autodafé","NOM","m","s","0.61"
"autodafés","autodafé","NOM","m","p","0.61"
"avaleur","avaleur","NOM","m","s","0.61"
"avaleurs","avaleur","NOM","m","p","0.61"
"avaleuse","avaleur","NOM","f","s","0.61"
"axiome","axiome","NOM","m","s","0.61"
"axiomes","axiome","NOM","m","p","0.61"
"badinage","badinage","NOM","m","s","0.61"
"badinages","badinage","NOM","m","p","0.61"
"bagarreur","bagarreur","NOM","m","s","0.61"
"bagarreurs","bagarreur","NOM","m","p","0.61"
"bagarreuse","bagarreur","NOM","f","s","0.61"
"baisemain","baisemain","NOM","m","s","0.61"
"baisemains","baisemain","NOM","m","p","0.61"
"bakchich","bakchich","NOM","m","s","0.61"
"bakchichs","bakchich","NOM","m","p","0.61"
"balai-brosse","balai-brosse","NOM","m","s","0.61"
"balais-brosses","balai-brosse","NOM","m","p","0.61"
"balsamine","balsamine","NOM","f","s","0.61"
"balsamines","balsamine","NOM","f","p","0.61"
"bang","bang","NOM","m","s","0.61"
"bangs","bang","NOM","m","p","0.61"
"bar-tabac","bar-tabac","NOM","m","s","0.61"
"barbaresque","barbaresque","NOM","","s","0.61"
"barbaresques","barbaresque","NOM","","p","0.61"
"barbiturique","barbiturique","NOM","m","s","0.61"
"barbituriques","barbiturique","NOM","m","p","0.61"
"barbon","barbon","NOM","m","s","0.61"
"barbons","barbon","NOM","m","p","0.61"
"bariolage","bariolage","NOM","m","s","0.61"
"bariolages","bariolage","NOM","m","p","0.61"
"bavoir","bavoir","NOM","m","s","0.61"
"bavoirs","bavoir","NOM","m","p","0.61"
"bec-de-lièvre","bec-de-lièvre","NOM","m","s","0.61"
"bengali","bengali","NOM","m","s","0.61"
"bengalis","bengali","NOM","m","p","0.61"
"bermuda","bermuda","NOM","m","s","0.61"
"bermudas","bermuda","NOM","m","p","0.61"
"bernique","bernique","NOM","f","s","0.61"
"berniques","bernique","NOM","f","p","0.61"
"berthe","berthe","NOM","f","s","0.61"
"bief","bief","NOM","m","s","0.61"
"biefs","bief","NOM","m","p","0.61"
"bimbeloterie","bimbeloterie","NOM","f","s","0.61"
"bimbeloteries","bimbeloterie","NOM","f","p","0.61"
"bisque","bisque","NOM","f","s","0.61"
"bisques","bisque","NOM","f","p","0.61"
"blanc-bec","blanc-bec","NOM","m","s","0.61"
"blancs-becs","blanc-bec","NOM","m","p","0.61"
"bloc-notes","bloc-notes","NOM","m","","0.61"
"bluette","bluette","NOM","f","s","0.61"
"bluettes","bluette","NOM","f","p","0.61"
"bobosse","bobosse","NOM","","s","0.61"
"boisseau","boisseau","NOM","m","s","0.61"
"boisseaux","boisseau","NOM","m","p","0.61"
"bonde","bonde","NOM","f","s","0.61"
"bondes","bonde","NOM","f","p","0.61"
"bondissement","bondissement","NOM","m","s","0.61"
"bondissements","bondissement","NOM","m","p","0.61"
"bonneterie","bonneterie","NOM","f","s","0.61"
"bonneteries","bonneterie","NOM","f","p","0.61"
"borie","borie","NOM","f","s","0.61"
"bornage","bornage","NOM","m","s","0.61"
"bornages","bornage","NOM","m","p","0.61"
"bouillabaisse","bouillabaisse","NOM","f","s","0.61"
"bouillasse","bouillasse","NOM","f","s","0.61"
"bouliste","bouliste","NOM","","s","0.61"
"boulistes","bouliste","NOM","","p","0.61"
"braconnage","braconnage","NOM","m","s","0.61"
"braconnages","braconnage","NOM","m","p","0.61"
"brandillon","brandillon","NOM","m","s","0.61"
"brandillons","brandillon","NOM","m","p","0.61"
"braquemart","braquemart","NOM","m","s","0.61"
"braquemarts","braquemart","NOM","m","p","0.61"
"braye","braye","NOM","f","s","0.61"
"briquette","briquette","NOM","f","s","0.61"
"briquettes","briquette","NOM","f","p","0.61"
"brut","brut","NOM","m","s","0.61"
"bruts","brut","NOM","m","p","0.61"
"bull","bull","NOM","m","s","0.61"
"bulls","bull","NOM","m","p","0.61"
"béance","béance","NOM","f","s","0.61"
"bûchette","bûchette","NOM","f","s","0.61"
"bûchettes","bûchette","NOM","f","p","0.61"
"bûcheur","bûcheur","NOM","m","s","0.61"
"bûcheurs","bûcheur","NOM","m","p","0.61"
"bûcheuse","bûcheur","NOM","f","s","0.61"
"bûcheuses","bûcheur","NOM","f","p","0.61"
"calendes","calendes","NOM","f","p","0.61"
"calmar","calmar","NOM","m","s","0.61"
"calmars","calmar","NOM","m","p","0.61"
"calque","calque","NOM","m","s","0.61"
"calques","calque","NOM","m","p","0.61"
"camail","camail","NOM","m","s","0.61"
"camails","camail","NOM","m","p","0.61"
"camouflet","camouflet","NOM","m","s","0.61"
"camouflets","camouflet","NOM","m","p","0.61"
"canonnière","canonnière","NOM","f","s","0.61"
"canonnières","canonnière","NOM","f","p","0.61"
"cantabile","cantabile","NOM","m","s","0.61"
"caquet","caquet","NOM","m","s","0.61"
"caquets","caquet","NOM","m","p","0.61"
"cardigan","cardigan","NOM","m","s","0.61"
"cardigans","cardigan","NOM","m","p","0.61"
"carme","carme","NOM","m","s","0.61"
"carmes","carme","NOM","m","p","0.61"
"cartographe","cartographe","NOM","","s","0.61"
"cartographes","cartographe","NOM","","p","0.61"
"casoar","casoar","NOM","m","s","0.61"
"casoars","casoar","NOM","m","p","0.61"
"castillan","castillan","NOM","m","s","0.61"
"castillane","castillan","NOM","f","s","0.61"
"castillanes","castillan","NOM","f","p","0.61"
"castillans","castillan","NOM","m","p","0.61"
"catalepsie","catalepsie","NOM","f","s","0.61"
"catalepsies","catalepsie","NOM","f","p","0.61"
"cervelet","cervelet","NOM","m","s","0.61"
"cervelets","cervelet","NOM","m","p","0.61"
"chamaillerie","chamaillerie","NOM","f","s","0.61"
"chamailleries","chamaillerie","NOM","f","p","0.61"
"changeur","changeur","NOM","m","s","0.61"
"changeurs","changeur","NOM","m","p","0.61"
"changeuse","changeur","NOM","f","s","0.61"
"charlotte","charlotte","NOM","f","s","0.61"
"charlottes","charlotte","NOM","f","p","0.61"
"charreton","charreton","NOM","m","s","0.61"
"charretons","charreton","NOM","m","p","0.61"
"chasse-mouches","chasse-mouches","NOM","m","","0.61"
"chauffe-eau","chauffe-eau","NOM","m","","0.61"
"chochotte","chochotte","NOM","f","s","0.61"
"chochottes","chochotte","NOM","f","p","0.61"
"chênaie","chênaie","NOM","f","s","0.61"
"chênaies","chênaie","NOM","f","p","0.61"
"cimenterie","cimenterie","NOM","f","s","0.61"
"cimenteries","cimenterie","NOM","f","p","0.61"
"cinémathèque","cinémathèque","NOM","f","s","0.61"
"cinémathèques","cinémathèque","NOM","f","p","0.61"
"clivage","clivage","NOM","m","s","0.61"
"clivages","clivage","NOM","m","p","0.61"
"cobalt","cobalt","NOM","m","s","0.61"
"cochonnet","cochonnet","NOM","m","s","0.61"
"cochonnets","cochonnet","NOM","m","p","0.61"
"cogitation","cogitation","NOM","f","s","0.61"
"cogitations","cogitation","NOM","f","p","0.61"
"colibri","colibri","NOM","m","s","0.61"
"colibris","colibri","NOM","m","p","0.61"
"colombin","colombin","NOM","m","s","0.61"
"colombins","colombin","NOM","m","p","0.61"
"concision","concision","NOM","f","s","0.61"
"condiment","condiment","NOM","m","s","0.61"
"condiments","condiment","NOM","m","p","0.61"
"condor","condor","NOM","m","s","0.61"
"condors","condor","NOM","m","p","0.61"
"condottiere","condottiere","NOM","m","s","0.61"
"condottieres","condottiere","NOM","m","p","0.61"
"congrégation","congrégation","NOM","f","s","0.61"
"congrégations","congrégation","NOM","f","p","0.61"
"consommé","consommé","NOM","m","s","0.61"
"consommés","consommé","NOM","m","p","0.61"
"constriction","constriction","NOM","f","s","0.61"
"continence","continence","NOM","f","s","0.61"
"contre-pied","contre-pied","NOM","m","s","0.61"
"contre-pieds","contre-pied","NOM","m","p","0.61"
"contre-réforme","contre-réforme","NOM","f","s","0.61"
"contrescarpe","contrescarpe","NOM","f","s","0.61"
"contumace","contumace","NOM","f","s","0.61"
"contumaces","contumace","NOM","f","p","0.61"
"coquetier","coquetier","NOM","m","s","0.61"
"coquetiers","coquetier","NOM","m","p","0.61"
"coquillettes","coquillette","NOM","f","p","0.61"
"cordée","cordée","NOM","f","s","0.61"
"cordées","cordée","NOM","f","p","0.61"
"cornemuse","cornemuse","NOM","f","s","0.61"
"cornemuses","cornemuse","NOM","f","p","0.61"
"corrompu","corrompu","NOM","m","s","0.61"
"corrompus","corrompu","NOM","m","p","0.61"
"coupe-gorge","coupe-gorge","NOM","m","","0.61"
"coupelle","coupelle","NOM","f","s","0.61"
"coupelles","coupelle","NOM","f","p","0.61"
"crachoir","crachoir","NOM","m","s","0.61"
"crachoirs","crachoir","NOM","m","p","0.61"
"criminalité","criminalité","NOM","f","s","0.61"
"croc-en-jambe","croc-en-jambe","NOM","m","s","0.61"
"croup","croup","NOM","m","s","0.61"
"croupier","croupier","NOM","m","s","0.61"
"croupiers","croupier","NOM","m","p","0.61"
"cubain","cubain","NOM","m","s","0.61"
"cubaine","cubain","NOM","f","s","0.61"
"cubaines","cubain","NOM","f","p","0.61"
"cubains","cubain","NOM","m","p","0.61"
"câlinerie","câlinerie","NOM","f","s","0.61"
"câlineries","câlinerie","NOM","f","p","0.61"
"damas","damas","NOM","m","","0.61"
"darse","darse","NOM","f","s","0.61"
"darses","darse","NOM","f","p","0.61"
"demi-ton","demi-ton","NOM","m","s","0.61"
"demi-tonne","demi-ton","NOM","f","s","0.61"
"demi-tons","demi-ton","NOM","m","p","0.61"
"diablerie","diablerie","NOM","f","s","0.61"
"diableries","diablerie","NOM","f","p","0.61"
"diapositive","diapositive","NOM","f","s","0.61"
"diapositives","diapositive","NOM","f","p","0.61"
"diaspora","diaspora","NOM","f","s","0.61"
"diasporas","diaspora","NOM","f","p","0.61"
"discrédit","discrédit","NOM","m","s","0.61"
"dispense","dispense","NOM","f","s","0.61"
"dispenses","dispense","NOM","f","p","0.61"
"distorsion","distorsion","NOM","f","s","0.61"
"distorsions","distorsion","NOM","f","p","0.61"
"divulgation","divulgation","NOM","f","s","0.61"
"diététicien","diététicien","NOM","m","s","0.61"
"diététicienne","diététicien","NOM","f","s","0.61"
"diététiciens","diététicien","NOM","m","p","0.61"
"djinn","djinn","NOM","m","s","0.61"
"djinns","djinn","NOM","m","p","0.61"
"douar","douar","NOM","m","s","0.61"
"douars","douar","NOM","m","p","0.61"
"douelle","douelle","NOM","f","s","0.61"
"douelles","douelle","NOM","f","p","0.61"
"drainage","drainage","NOM","m","s","0.61"
"drainages","drainage","NOM","m","p","0.61"
"dramatique","dramatique","NOM","","s","0.61"
"dramatiques","dramatique","NOM","","p","0.61"
"droguiste","droguiste","NOM","","s","0.61"
"droguistes","droguiste","NOM","","p","0.61"
"dynamique","dynamique","NOM","f","s","0.61"
"dynamiques","dynamique","NOM","f","p","0.61"
"débiteur","débiteur","NOM","m","s","0.61"
"débiteurs","débiteur","NOM","m","p","0.61"
"décalcomanie","décalcomanie","NOM","f","s","0.61"
"décalcomanies","décalcomanie","NOM","f","p","0.61"
"déconnage","déconnage","NOM","m","s","0.61"
"déconnages","déconnage","NOM","m","p","0.61"
"dégueulasserie","dégueulasserie","NOM","f","s","0.61"
"dégueulasseries","dégueulasserie","NOM","f","p","0.61"
"déguisé","déguisé","NOM","m","s","0.61"
"déguisée","déguisé","NOM","f","s","0.61"
"déguisés","déguisé","NOM","m","p","0.61"
"démolisseur","démolisseur","NOM","m","s","0.61"
"démolisseurs","démolisseur","NOM","m","p","0.61"
"démolisseuse","démolisseur","NOM","f","s","0.61"
"démoralisation","démoralisation","NOM","f","s","0.61"
"dépassement","dépassement","NOM","m","s","0.61"
"dépassements","dépassement","NOM","m","p","0.61"
"dépenaillé","dépenaillé","NOM","m","s","0.61"
"dépenaillée","dépenaillé","NOM","f","s","0.61"
"dépenaillées","dépenaillé","NOM","f","p","0.61"
"dépenaillés","dépenaillé","NOM","m","p","0.61"
"déréliction","déréliction","NOM","f","s","0.61"
"désaveu","désaveu","NOM","m","s","0.61"
"désinfection","désinfection","NOM","f","s","0.61"
"désinfections","désinfection","NOM","f","p","0.61"
"désordonné","désordonné","NOM","m","s","0.61"
"désordonnée","désordonné","NOM","f","s","0.61"
"désordonnées","désordonné","NOM","f","p","0.61"
"désordonnés","désordonné","NOM","m","p","0.61"
"détestation","détestation","NOM","f","s","0.61"
"détestations","détestation","NOM","f","p","0.61"
"emballement","emballement","NOM","m","s","0.61"
"emballements","emballement","NOM","m","p","0.61"
"empoisonnement","empoisonnement","NOM","m","s","0.61"
"empoisonnements","empoisonnement","NOM","m","p","0.61"
"empoté","empoté","NOM","m","s","0.61"
"empotés","empoté","NOM","m","p","0.61"
"encaisseur","encaisseur","NOM","m","s","0.61"
"encaisseurs","encaisseur","NOM","m","p","0.61"
"endurcissement","endurcissement","NOM","m","s","0.61"
"enfermement","enfermement","NOM","m","s","0.61"
"enfoncement","enfoncement","NOM","m","s","0.61"
"enfoncements","enfoncement","NOM","m","p","0.61"
"enroulement","enroulement","NOM","m","s","0.61"
"enroulements","enroulement","NOM","m","p","0.61"
"entraide","entraide","NOM","f","s","0.61"
"escompte","escompte","NOM","m","s","0.61"
"estacade","estacade","NOM","f","s","0.61"
"estacades","estacade","NOM","f","p","0.61"
"eucharistie","eucharistie","NOM","f","s","0.61"
"euthanasie","euthanasie","NOM","f","s","0.61"
"euthanasies","euthanasie","NOM","f","p","0.61"
"excentrique","excentrique","NOM","","s","0.61"
"excentriques","excentrique","NOM","","p","0.61"
"existentialisme","existentialisme","NOM","m","s","0.61"
"extrémiste","extrémiste","NOM","","s","0.61"
"extrémistes","extrémiste","NOM","","p","0.61"
"exégèse","exégèse","NOM","f","s","0.61"
"exégèses","exégèse","NOM","f","p","0.61"
"fanon","fanon","NOM","m","s","0.61"
"fanons","fanon","NOM","m","p","0.61"
"faraud","faraud","NOM","m","s","0.61"
"faraude","faraud","NOM","f","s","0.61"
"faraudes","faraud","NOM","f","p","0.61"
"farauds","faraud","NOM","m","p","0.61"
"fascine","fascine","NOM","f","s","0.61"
"fascines","fascine","NOM","f","p","0.61"
"faux-monnayeur","faux-monnayeur","NOM","m","s","0.61"
"faux-monnayeurs","faux-monnayeur","NOM","m","p","0.61"
"ferries","ferry","NOM","m","p","0.61"
"ferry","ferry","NOM","m","s","0.61"
"fibrille","fibrille","NOM","f","s","0.61"
"fibrilles","fibrille","NOM","f","p","0.61"
"finish","finish","NOM","m","s","0.61"
"finlandais","finlandais","NOM","m","","0.61"
"finlandaise","finlandais","NOM","f","s","0.61"
"flatteur","flatteur","NOM","m","s","0.61"
"flatteurs","flatteur","NOM","m","p","0.61"
"forfaiture","forfaiture","NOM","f","s","0.61"
"fougeraie","fougeraie","NOM","f","s","0.61"
"fougeraies","fougeraie","NOM","f","p","0.61"
"fretin","fretin","NOM","m","s","0.61"
"fretins","fretin","NOM","m","p","0.61"
"frissonnement","frissonnement","NOM","m","s","0.61"
"frissonnements","frissonnement","NOM","m","p","0.61"
"froussard","froussard","NOM","m","s","0.61"
"froussarde","froussard","NOM","f","s","0.61"
"froussards","froussard","NOM","m","p","0.61"
"fâcheuse","fâcheux","NOM","f","s","0.61"
"fâcheux","fâcheux","NOM","m","","0.61"
"gail","gail","NOM","f","s","0.61"
"gambade","gambade","NOM","f","s","0.61"
"gambades","gambade","NOM","f","p","0.61"
"gaminerie","gaminerie","NOM","f","s","0.61"
"gamineries","gaminerie","NOM","f","p","0.61"
"ganache","ganache","NOM","f","s","0.61"
"garderie","garderie","NOM","f","s","0.61"
"garderies","garderie","NOM","f","p","0.61"
"gastronomie","gastronomie","NOM","f","s","0.61"
"geignement","geignement","NOM","m","s","0.61"
